id	multiplicon	genome	list	first	last	order
8650	1371	ptr	LG_X	PT10G18610	PT10G18860	3
8651	1371	ptr	LG_XV	PT15G03510	PT15G03570	4
8652	1372	ptr	LG_IX	PT09G12700	PT09G13690	0
8653	1372	ptr	LG_I	PT01G15640	PT01G16540	1
8654	1372	ptr	LG_VIII	PT08G04580	PT08G05600	2
8655	1372	vvi	chr8	VV08G09250	VV08G10640	3
8656	1373	ptr	LG_IX	PT09G13060	PT09G13380	0
8657	1373	ptr	LG_I	PT01G15880	PT01G16210	1
8658	1373	ptr	LG_VIII	PT08G04990	PT08G05190	2
8659	1373	vvi	chr8	VV08G09630	VV08G09970	3
8660	1373	ath	2	AT2G24810	AT2G25230	4
8661	1374	ptr	LG_IX	PT09G13060	PT09G13360	0
8662	1374	ptr	LG_I	PT01G15890	PT01G16180	1
8663	1374	ptr	LG_VIII	PT08G05010	PT08G05190	2
8664	1374	vvi	chr8	VV08G09660	VV08G09800	3
8665	1374	ath	2	AT2G25000	AT2G25220	4
8666	1374	ptr	LG_XVIII	PT18G04170	PT18G04430	5
8667	1375	ptr	LG_IX	PT09G13570	PT09G13660	0
8668	1375	ptr	LG_I	PT01G16410	PT01G16520	1
8669	1375	ptr	LG_VIII	PT08G04640	PT08G04780	2
8670	1375	vvi	chr8	VV08G09310	VV08G09440	3
8671	1375	ptr	scaffold_261	PT00G35305	PT00G35340	4
8672	1376	ptr	LG_IX	PT09G11930	PT09G12730	0
8673	1376	ptr	LG_I	PT01G15020	PT01G15660	1
8674	1376	ptr	LG_VIII	PT08G05580	PT08G06150	2
8675	1376	ptr	LG_VI	PT06G07610	PT06G08330	3
8676	1377	ptr	LG_IX	PT09G11990	PT09G12730	0
8677	1377	ptr	LG_I	PT01G15070	PT01G15660	1
8678	1377	ptr	LG_VIII	PT08G05600	PT08G06110	2
8679	1377	ptr	LG_VI	PT06G07610	PT06G08310	3
8680	1377	ptr	LG_XVI	PT16G09230	PT16G10180	4
8681	1378	ptr	LG_IX	PT09G11990	PT09G12730	0
8682	1378	ptr	LG_I	PT01G15070	PT01G15660	1
8683	1378	ptr	LG_VIII	PT08G05610	PT08G06110	2
8684	1378	ptr	LG_VI	PT06G07620	PT06G08310	3
8685	1378	ptr	LG_XVI	PT16G09250	PT16G10180	4
8686	1378	vvi	chr8	VV08G10650	VV08G11510	5
8687	1379	ptr	LG_IX	PT09G12280	PT09G12690	0
8688	1379	ptr	LG_I	PT01G15300	PT01G15630	1
8689	1379	ptr	LG_VIII	PT08G05610	PT08G05870	2
8690	1379	ptr	LG_VI	PT06G07650	PT06G08110	3
8691	1379	ptr	LG_XVI	PT16G09270	PT16G09910	4
8692	1379	vvi	chr8	VV08G10670	VV08G11240	5
8693	1379	vvi	chr13	VV13G05550	VV13G05820	6
8694	1380	ptr	LG_IX	PT09G12360	PT09G12680	0
8695	1380	ptr	LG_I	PT01G15390	PT01G15630	1
8696	1380	ptr	LG_VIII	PT08G05620	PT08G05740	2
8697	1380	ptr	LG_VI	PT06G07670	PT06G08010	3
8698	1380	ptr	LG_XVI	PT16G09270	PT16G09780	4
8699	1380	vvi	chr8	VV08G10680	VV08G11130	5
8700	1380	vvi	chr13	VV13G05560	VV13G05690	6
8701	1380	ath	2	AT2G37930	AT2G38100	7
8702	1381	ptr	LG_IX	PT09G12440	PT09G12600	0
8703	1381	ptr	LG_I	PT01G15440	PT01G15560	1
8704	1381	ptr	LG_VIII	PT08G05660	PT08G05700	2
8705	1381	ptr	LG_VI	PT06G07800	PT06G07930	3
8706	1381	ptr	LG_XVI	PT16G09490	PT16G09660	4
8707	1381	vvi	chr8	VV08G10850	VV08G11020	5
8708	1381	vvi	chr13	VV13G05590	VV13G05660	6
8709	1381	ath	2	AT2G37970	AT2G38050	7
8710	1381	ath	5	AT5G01090	AT5G01290	8
8711	1382	ptr	LG_IX	PT09G12280	PT09G12370	0
8712	1382	ptr	LG_I	PT01G15300	PT01G15400	1
8713	1382	ptr	LG_VIII	PT08G05720	PT08G05830	2
8714	1382	ptr	LG_VI	PT06G08000	PT06G08070	3
8715	1382	ptr	LG_XVI	PT16G09760	PT16G09840	4
8716	1382	vvi	chr8	VV08G11110	VV08G11170	5
8717	1382	vvi	chr13	VV13G05690	VV13G05790	6
8718	1382	ath	2	AT2G39900	AT2G39980	7
8719	1383	ptr	LG_IX	PT09G12280	PT09G12370	0
8720	1383	ptr	LG_I	PT01G15300	PT01G15400	1
8721	1383	ptr	LG_VIII	PT08G05730	PT08G05860	2
8722	1383	ptr	LG_VI	PT06G08000	PT06G08100	3
8723	1383	ptr	LG_XVI	PT16G09770	PT16G09900	4
8724	1383	vvi	chr8	VV08G11120	VV08G11230	5
8725	1383	vvi	chr13	VV13G05690	VV13G05810	6
8726	1383	ath	5	AT5G05770	AT5G05800	7
8727	1384	ptr	LG_IX	PT09G12280	PT09G12350	0
8728	1384	ptr	LG_I	PT01G15300	PT01G15380	1
8729	1384	ptr	LG_VIII	PT08G05760	PT08G05860	2
8730	1384	ptr	LG_VI	PT06G08020	PT06G08100	3
8731	1384	ptr	LG_XVI	PT16G09800	PT16G09900	4
8732	1384	vvi	chr8	VV08G11150	VV08G11230	5
8733	1384	vvi	chr13	VV13G05690	VV13G05810	6
8734	1384	ath	5	AT5G05770	AT5G05800	7
8735	1384	ath	3	AT3G11260	AT3G11290	8
8736	1385	ptr	LG_IX	PT09G11990	PT09G12380	0
8737	1385	ptr	LG_I	PT01G15070	PT01G15410	1
8738	1385	ptr	LG_VIII	PT08G05750	PT08G06110	2
8739	1385	ptr	LG_VI	PT06G07990	PT06G08310	3
8740	1385	ptr	LG_XVI	PT16G09740	PT16G10180	4
8741	1385	vvi	chr8	VV08G11100	VV08G11510	5
8742	1385	ath	5	AT5G01170	AT5G01530	6
8743	1386	ptr	LG_IX	PT09G12010	PT09G12250	0
8744	1386	ptr	LG_I	PT01G15080	PT01G15270	1
8745	1386	ptr	LG_VIII	PT08G05900	PT08G06100	2
8746	1386	ptr	LG_VI	PT06G08140	PT06G08300	3
8747	1386	ptr	LG_XVI	PT16G09940	PT16G10140	4
8748	1386	vvi	chr8	VV08G11250	VV08G11490	5
8749	1386	ath	5	AT5G01240	AT5G01530	6
8750	1386	vvi	chr13	VV13G00190	VV13G00410	7
8751	1387	ptr	LG_IX	PT09G12010	PT09G12190	0
8752	1387	ptr	LG_I	PT01G15080	PT01G15220	1
8753	1387	ptr	LG_VIII	PT08G05930	PT08G06100	2
8754	1387	ptr	LG_VI	PT06G08180	PT06G08300	3
8755	1387	ptr	LG_XVI	PT16G09980	PT16G10140	4
8756	1387	vvi	chr8	VV08G11300	VV08G11490	5
8757	1387	ath	5	AT5G01250	AT5G01530	6
8758	1387	vvi	chr13	VV13G00240	VV13G00410	7
8759	1387	ath	2	AT2G39880	AT2G40110	8
8760	1388	ptr	LG_IX	PT09G12100	PT09G12190	0
8761	1388	ptr	LG_I	PT01G15170	PT01G15220	1
8762	1388	ptr	LG_VIII	PT08G05930	PT08G05990	2
8763	1388	ptr	LG_VI	PT06G08180	PT06G08240	3
8764	1388	ptr	LG_XVI	PT16G09980	PT16G10090	4
8765	1388	vvi	chr8	VV08G11300	VV08G11400	5
8766	1388	ath	5	AT5G01250	AT5G01445	6
8767	1388	vvi	chr13	VV13G00240	VV13G00340	7
8768	1388	ath	2	AT2G39880	AT2G40110	8
8769	1388	ath	3	AT3G11230	AT3G11440	9
8770	1389	ptr	LG_IX	PT09G12030	PT09G12190	0
8771	1389	ptr	LG_I	PT01G15090	PT01G15220	1
8772	1389	ptr	LG_VIII	PT08G05930	PT08G06050	2
8773	1389	ptr	LG_VI	PT06G08160	PT06G08280	3
8774	1389	ptr	LG_XVI	PT16G09960	PT16G10130	4
8775	1389	vvi	chr8	VV08G11280	VV08G11470	5
8776	1389	ath	5	AT5G01250	AT5G01530	6
8777	1389	ath	5	AT5G05680	AT5G05740	7
8778	1390	ptr	LG_IX	PT09G12360	PT09G12700	0
8779	1390	ptr	LG_I	PT01G15390	PT01G15650	1
8780	1390	ptr	LG_VIII	PT08G05610	PT08G05750	2
8781	1390	ptr	LG_VI	PT06G07630	PT06G08010	3
8782	1390	ptr	LG_XVI	PT16G09270	PT16G09780	4
8783	1390	vvi	chr8	VV08G10660	VV08G11130	5
8784	1390	ath	2	AT2G37925	AT2G38100	6
8785	1391	ptr	LG_IX	PT09G12060	PT09G12500	0
8786	1391	ptr	LG_I	PT01G15130	PT01G15450	1
8787	1391	ptr	LG_VIII	PT08G05720	PT08G06010	2
8788	1391	ptr	LG_VI	PT06G07900	PT06G08260	3
8789	1391	ptr	LG_XVI	PT16G09620	PT16G10120	4
8790	1391	vvi	chr8	VV08G10980	VV08G11440	5
8791	1391	ath	3	AT3G46960	AT3G47160	6
8792	1392	ptr	LG_IX	PT09G12030	PT09G12340	0
8793	1392	ptr	LG_I	PT01G15090	PT01G15370	1
8794	1392	ptr	LG_VIII	PT08G05770	PT08G06050	2
8795	1392	ptr	LG_VI	PT06G08050	PT06G08280	3
8796	1392	ptr	LG_XVI	PT16G09830	PT16G10130	4
8797	1392	vvi	chr8	VV08G11160	VV08G11470	5
8798	1392	ath	5	AT5G05680	AT5G05790	6
8799	1393	ptr	LG_IX	PT09G11990	PT09G12340	0
8800	1393	ptr	LG_I	PT01G15070	PT01G15370	1
8801	1393	ptr	LG_VIII	PT08G05770	PT08G06110	2
8802	1393	ptr	LG_VI	PT06G08050	PT06G08310	3
8803	1393	ptr	LG_XVI	PT16G09830	PT16G10180	4
8804	1393	vvi	chr8	VV08G11160	VV08G11510	5
8805	1393	ath	3	AT3G11210	AT3G11280	6
8806	1394	ptr	LG_IX	PT09G11990	PT09G12680	0
8807	1394	ptr	LG_I	PT01G15070	PT01G15630	1
8808	1394	ptr	LG_VIII	PT08G05620	PT08G06110	2
8809	1394	ptr	LG_VI	PT06G07670	PT06G08310	3
8810	1394	ptr	LG_XVI	PT16G09270	PT16G10180	4
8811	1394	ath	5	AT5G01030	AT5G01530	5
8812	1395	ptr	LG_IX	PT09G12380	PT09G12670	0
8813	1395	ptr	LG_I	PT01G15410	PT01G15620	1
8814	1395	ptr	LG_VIII	PT08G05620	PT08G05740	2
8815	1395	ptr	LG_VI	PT06G07680	PT06G07990	3
8816	1395	ptr	LG_XVI	PT16G09280	PT16G09740	4
8817	1395	ath	5	AT5G01040	AT5G01170	5
8818	1395	ath	3	AT3G09070	AT3G09250	6
8819	1396	ptr	LG_IX	PT09G12000	PT09G12260	0
8820	1396	ptr	LG_I	PT01G15070	PT01G15280	1
8821	1396	ptr	LG_VIII	PT08G05870	PT08G06100	2
8822	1396	ptr	LG_VI	PT06G08110	PT06G08300	3
8823	1396	ptr	LG_XVI	PT16G09910	PT16G10150	4
8824	1396	ath	5	AT5G01230	AT5G01530	5
8825	1396	ath	2	AT2G38110	AT2G38250	6
8826	1397	ptr	LG_IX	PT09G11930	PT09G12200	0
8827	1397	ptr	LG_I	PT01G15030	PT01G15230	1
8828	1397	ptr	LG_VIII	PT08G05900	PT08G06150	2
8829	1397	ptr	LG_VI	PT06G08140	PT06G08320	3
8830	1397	vvi	chr13	VV13G00190	VV13G00570	4
8831	1398	ptr	LG_IX	PT09G12840	PT09G13770	0
8832	1398	ptr	LG_I	PT01G15680	PT01G16620	1
8833	1398	ptr	LG_VIII	PT08G04580	PT08G05460	2
8834	1398	ath	5	AT5G59160	AT5G59570	3
8835	1399	ptr	LG_IX	PT09G12040	PT09G12900	0
8836	1399	ptr	LG_I	PT01G15100	PT01G15750	1
8837	1399	ptr	LG_VIII	PT08G05270	PT08G06050	2
8838	1399	ath	5	AT5G05680	AT5G06070	3
8839	1400	ptr	LG_IX	PT09G12510	PT09G12790	0
8840	1400	ptr	LG_I	PT01G15460	PT01G15670	1
8841	1400	ptr	LG_VIII	PT08G05530	PT08G05710	2
8842	1400	ath	5	AT5G05820	AT5G05960	3
8843	1400	vvi	chr8	VV08G16230	VV08G16670	4
8844	1401	ptr	LG_IX	PT09G11920	PT09G12200	0
8845	1401	ptr	LG_I	PT01G14980	PT01G15230	1
8846	1401	ptr	LG_VIII	PT08G05900	PT08G06160	2
8847	1401	vvi	chr13	VV13G00190	VV13G00580	3
8848	1402	ptr	LG_IX	PT09G12790	PT09G13330	0
8849	1402	ptr	LG_I	PT01G15670	PT01G16160	1
8850	1402	ptr	LG_VIII	PT08G05050	PT08G05530	2
8851	1402	ath	2	AT2G28950	AT2G29410	3
8852	1403	ptr	LG_IX	PT09G12690	PT09G12960	0
8853	1403	ptr	LG_I	PT01G15640	PT01G15840	1
8854	1403	ptr	LG_VIII	PT08G05200	PT08G05610	2
8855	1403	vvi	chr6	VV06G06020	VV06G06760	3
8856	1404	ptr	LG_IX	PT09G12730	PT09G12850	0
8857	1404	ptr	LG_I	PT01G15650	PT01G15690	1
8858	1404	ptr	LG_VIII	PT08G05420	PT08G05590	2
8859	1404	vvi	chr6	VV06G06420	VV06G06730	3
8860	1404	ath	3	AT3G46790	AT3G46900	4
8861	1405	ptr	LG_IX	PT09G12760	PT09G12870	0
8862	1405	ptr	LG_I	PT01G15660	PT01G15720	1
8863	1405	ptr	LG_VIII	PT08G05320	PT08G05560	2
8864	1405	vvi	chr6	VV06G06390	VV06G06620	3
8865	1405	ath	1	AT1G26850	AT1G27130	4
8866	1406	ptr	LG_IX	PT09G12340	PT09G12960	0
8867	1406	ptr	LG_I	PT01G15370	PT01G15840	1
8868	1406	ptr	LG_VIII	PT08G05200	PT08G05770	2
8869	1406	ath	2	AT2G37710	AT2G38100	3
8870	1407	ptr	LG_IX	PT09G12750	PT09G13120	0
8871	1407	ptr	LG_I	PT01G15670	PT01G15990	1
8872	1407	ptr	LG_VIII	PT08G05140	PT08G05570	2
8873	1407	ath	3	AT3G55515	AT3G55660	3
8874	1408	ptr	LG_IX	PT09G13330	PT09G13770	0
8875	1408	ptr	LG_I	PT01G16160	PT01G16620	1
8876	1408	ptr	LG_VIII	PT08G04580	PT08G05050	2
8877	1408	ath	2	AT2G39550	AT2G39700	3
8878	1409	ptr	LG_IX	PT09G11940	PT09G12360	0
8879	1409	ptr	LG_I	PT01G15040	PT01G15390	1
8880	1409	ptr	LG_VIII	PT08G05760	PT08G06150	2
8881	1409	ath	2	AT2G40080	AT2G40460	3
8882	1410	ptr	LG_IX	PT09G12810	PT09G13050	0
8883	1410	ptr	LG_I	PT01G15680	PT01G15870	1
8884	1410	ptr	LG_VIII	PT08G05200	PT08G05500	2
8885	1410	ath	2	AT2G39620	AT2G39850	3
8886	1411	ptr	LG_IX	PT09G11930	PT09G12610	0
8887	1411	ptr	LG_I	PT01G15020	PT01G15570	1
8888	1411	ptr	LG_VIII	PT08G05640	PT08G06150	2
8889	1411	ath	2	AT2G37630	AT2G38185	3
8890	1412	ptr	LG_IX	PT09G12710	PT09G12870	0
8891	1412	ptr	LG_I	PT01G15660	PT01G15720	1
8892	1412	ptr	LG_VIII	PT08G05420	PT08G05590	2
8893	1412	vvi	chr6	VV06G06390	VV06G06770	3
8894	1413	ptr	LG_IX	PT09G13400	PT09G13920	0
8895	1413	ptr	LG_I	PT01G16230	PT01G16800	1
8896	1413	vvi	chr6	VV06G04300	VV06G05500	2
8897	1414	ptr	LG_IX	PT09G13790	PT09G13880	0
8898	1414	ptr	LG_I	PT01G16650	PT01G16760	1
8899	1414	vvi	chr6	VV06G04300	VV06G04790	2
8900	1414	ptr	LG_X	PT10G18960	PT10G19400	3
8901	1415	ptr	LG_IX	PT09G13800	PT09G13880	0
8902	1415	ptr	LG_I	PT01G16660	PT01G16760	1
8903	1415	vvi	chr6	VV06G04300	VV06G04780	2
8904	1415	ptr	LG_X	PT10G18970	PT10G19400	3
8905	1415	vvi	chr13	VV13G02580	VV13G03120	4
8906	1416	ptr	LG_IX	PT09G13800	PT09G13880	0
8907	1416	ptr	LG_I	PT01G16660	PT01G16760	1
8908	1416	vvi	chr6	VV06G04300	VV06G04780	2
8909	1416	ptr	LG_X	PT10G18970	PT10G19400	3
8910	1416	vvi	chr13	VV13G02580	VV13G03120	4
8911	1416	ptr	LG_VIII	PT08G04050	PT08G04400	5
8912	1417	ptr	LG_IX	PT09G13800	PT09G13880	0
8913	1417	ptr	LG_I	PT01G16660	PT01G16760	1
8914	1417	vvi	chr6	VV06G04300	VV06G04780	2
8915	1417	ptr	LG_X	PT10G18970	PT10G19400	3
8916	1417	vvi	chr13	VV13G02580	VV13G03120	4
8917	1417	ptr	LG_VIII	PT08G04050	PT08G04400	5
8918	1417	ath	3	AT3G55040	AT3G55330	6
8919	1418	ptr	LG_IX	PT09G13810	PT09G13870	0
8920	1418	ptr	LG_I	PT01G16670	PT01G16760	1
8921	1418	vvi	chr6	VV06G04460	VV06G04760	2
8922	1418	ptr	LG_X	PT10G18970	PT10G19350	3
8923	1418	vvi	chr13	VV13G02620	VV13G03120	4
8924	1418	ptr	LG_VIII	PT08G04080	PT08G04400	5
8925	1418	ath	3	AT3G55060	AT3G55330	6
8926	1418	ath	2	AT2G39300	AT2G39480	7
8927	1419	ptr	LG_IX	PT09G13820	PT09G13870	0
8928	1419	ptr	LG_I	PT01G16700	PT01G16760	1
8929	1419	vvi	chr6	VV06G04480	VV06G04690	2
8930	1419	ptr	LG_X	PT10G19090	PT10G19330	3
8931	1419	vvi	chr13	VV13G02640	VV13G02950	4
8932	1419	ptr	LG_VIII	PT08G04100	PT08G04300	5
8933	1419	ath	3	AT3G55080	AT3G55240	6
8934	1419	ath	2	AT2G39310	AT2G39440	7
8935	1419	vvi	chr8	VV08G08560	VV08G08770	8
8936	1420	ptr	LG_IX	PT09G13820	PT09G13870	0
8937	1420	ptr	LG_I	PT01G16700	PT01G16760	1
8938	1420	vvi	chr6	VV06G04480	VV06G04690	2
8939	1420	ptr	LG_X	PT10G19090	PT10G19330	3
8940	1420	vvi	chr13	VV13G02640	VV13G02950	4
8941	1420	ptr	LG_VIII	PT08G04100	PT08G04300	5
8942	1420	ath	3	AT3G55080	AT3G55240	6
8943	1420	ath	2	AT2G39310	AT2G39440	7
8944	1420	vvi	chr8	VV08G08560	VV08G08770	8
8945	1420	ptr	LG_VI	PT06G14090	PT06G14290	9
8946	1421	ptr	LG_IX	PT09G13820	PT09G13870	0
8947	1421	ptr	LG_I	PT01G16700	PT01G16760	1
8948	1421	vvi	chr6	VV06G04520	VV06G04680	2
8949	1421	ptr	LG_X	PT10G19100	PT10G19280	3
8950	1421	vvi	chr13	VV13G02720	VV13G02930	4
8951	1421	ptr	LG_VIII	PT08G04160	PT08G04280	5
8952	1421	ath	3	AT3G55120	AT3G55230	6
8953	1421	ath	2	AT2G39360	AT2G39435	7
8954	1421	vvi	chr8	VV08G08580	VV08G08740	8
8955	1421	ptr	LG_VI	PT06G14100	PT06G14270	9
8956	1421	ptr	LG_XVI	PT16G06980	PT16G07120	10
8957	1422	ptr	LG_IX	PT09G13820	PT09G13840	0
8958	1422	ptr	LG_I	PT01G16700	PT01G16750	1
8959	1422	vvi	chr6	VV06G04570	VV06G04680	2
8960	1422	ptr	LG_X	PT10G19100	PT10G19240	3
8961	1422	vvi	chr13	VV13G02800	VV13G02930	4
8962	1422	ptr	LG_VIII	PT08G04180	PT08G04280	5
8963	1422	ath	3	AT3G55140	AT3G55230	6
8964	1422	ath	2	AT2G39370	AT2G39435	7
8965	1422	vvi	chr8	VV08G08580	VV08G08730	8
8966	1422	ptr	LG_VI	PT06G14100	PT06G14260	9
8967	1422	ptr	LG_XVI	PT16G06980	PT16G07110	10
8968	1422	ath	3	AT3G09490	AT3G09570	11
8969	1423	ptr	LG_IX	PT09G13820	PT09G13870	0
8970	1423	ptr	LG_I	PT01G16700	PT01G16760	1
8971	1423	vvi	chr6	VV06G04520	VV06G04680	2
8972	1423	ptr	LG_X	PT10G19100	PT10G19280	3
8973	1423	vvi	chr13	VV13G02720	VV13G02930	4
8974	1423	ptr	LG_VIII	PT08G04160	PT08G04280	5
8975	1423	ath	3	AT3G55120	AT3G55230	6
8976	1423	ath	2	AT2G39360	AT2G39435	7
8977	1423	vvi	chr8	VV08G08580	VV08G08740	8
8978	1423	ptr	LG_VI	PT06G14100	PT06G14270	9
8979	1423	ptr	LG_XVI	PT16G06980	PT16G07120	10
8980	1423	ath	5	AT5G02590	AT5G02640	11
8981	1424	ptr	LG_IX	PT09G13820	PT09G13870	0
8982	1424	ptr	LG_I	PT01G16700	PT01G16760	1
8983	1424	vvi	chr6	VV06G04510	VV06G04690	2
8984	1424	ptr	LG_X	PT10G19090	PT10G19280	3
8985	1424	vvi	chr13	VV13G02720	VV13G02950	4
8986	1424	ptr	LG_VIII	PT08G04160	PT08G04300	5
8987	1424	ath	3	AT3G55120	AT3G55240	6
8988	1424	ath	2	AT2G39360	AT2G39440	7
8989	1424	vvi	chr8	VV08G08560	VV08G08750	8
8990	1424	ptr	LG_VI	PT06G14090	PT06G14270	9
8991	1424	ath	1	AT1G07670	AT1G07740	10
8992	1425	ptr	LG_IX	PT09G13820	PT09G13870	0
8993	1425	ptr	LG_I	PT01G16700	PT01G16760	1
8994	1425	vvi	chr6	VV06G04520	VV06G04690	2
8995	1425	ptr	LG_X	PT10G19090	PT10G19280	3
8996	1425	vvi	chr13	VV13G02720	VV13G02950	4
8997	1425	ptr	LG_VIII	PT08G04160	PT08G04300	5
8998	1425	ath	3	AT3G55120	AT3G55240	6
8999	1425	ath	2	AT2G39360	AT2G39440	7
9000	1425	vvi	chr8	VV08G08560	VV08G08740	8
9001	1425	ptr	LG_VI	PT06G14090	PT06G14270	9
9002	1425	ath	5	AT5G02580	AT5G02640	10
9003	1426	ptr	LG_IX	PT09G13810	PT09G13870	0
9004	1426	ptr	LG_I	PT01G16700	PT01G16760	1
9005	1426	vvi	chr6	VV06G04480	VV06G04720	2
9006	1426	ptr	LG_X	PT10G19000	PT10G19330	3
9007	1426	vvi	chr13	VV13G02640	VV13G03110	4
9008	1426	ptr	LG_VIII	PT08G04100	PT08G04380	5
9009	1426	ath	3	AT3G55080	AT3G55280	6
9010	1426	ath	2	AT2G39310	AT2G39460	7
9011	1426	ptr	LG_VI	PT06G14070	PT06G14290	8
9012	1427	ptr	LG_IX	PT09G13810	PT09G13870	0
9013	1427	ptr	LG_I	PT01G16700	PT01G16760	1
9014	1427	vvi	chr6	VV06G04480	VV06G04720	2
9015	1427	ptr	LG_X	PT10G19000	PT10G19330	3
9016	1427	vvi	chr13	VV13G02640	VV13G03110	4
9017	1427	ptr	LG_VIII	PT08G04100	PT08G04380	5
9018	1427	ath	3	AT3G55080	AT3G55280	6
9019	1427	ath	2	AT2G39310	AT2G39460	7
9020	1427	ptr	LG_XVI	PT16G06950	PT16G07130	8
9021	1428	ptr	LG_IX	PT09G13820	PT09G13840	0
9022	1428	ptr	LG_I	PT01G16700	PT01G16750	1
9023	1428	vvi	chr6	VV06G04570	VV06G04720	2
9024	1428	ptr	LG_X	PT10G19010	PT10G19240	3
9025	1428	vvi	chr13	VV13G02800	VV13G03090	4
9026	1428	ptr	LG_VIII	PT08G04180	PT08G04360	5
9027	1428	ath	3	AT3G55140	AT3G55270	6
9028	1428	ath	2	AT2G39370	AT2G39450	7
9029	1428	ath	1	AT1G07705	AT1G07750	8
9030	1429	ptr	LG_IX	PT09G13820	PT09G13880	0
9031	1429	ptr	LG_I	PT01G16700	PT01G16760	1
9032	1429	vvi	chr6	VV06G04300	VV06G04690	2
9033	1429	ptr	LG_X	PT10G19090	PT10G19400	3
9034	1429	vvi	chr13	VV13G02580	VV13G02950	4
9035	1429	ptr	LG_VIII	PT08G04050	PT08G04300	5
9036	1429	ath	3	AT3G55040	AT3G55240	6
9037	1429	ath	5	AT5G02580	AT5G02800	7
9038	1430	ptr	LG_IX	PT09G13720	PT09G13840	0
9039	1430	ptr	LG_I	PT01G16580	PT01G16750	1
9040	1430	vvi	chr6	VV06G04510	VV06G04890	2
9041	1430	vvi	chr8	VV08G08410	VV08G08750	3
9042	1431	ptr	LG_IX	PT09G13740	PT09G13780	0
9043	1431	ptr	LG_I	PT01G16600	PT01G16630	1
9044	1431	vvi	chr6	VV06G04810	VV06G04860	2
9045	1431	ptr	scaffold_163	PT00G27725	PT00G27795	3
9046	1432	ptr	LG_IX	PT09G13740	PT09G13780	0
9047	1432	ptr	LG_I	PT01G16600	PT01G16630	1
9048	1432	vvi	chr6	VV06G04810	VV06G04860	2
9049	1432	ptr	scaffold_163	PT00G27725	PT00G27795	3
9050	1432	vvi	chr6	VV06G16270	VV06G16600	4
9051	1433	ptr	LG_IX	PT09G13740	PT09G13780	0
9052	1433	ptr	LG_I	PT01G16600	PT01G16630	1
9053	1433	vvi	chr6	VV06G04810	VV06G04860	2
9054	1433	ptr	scaffold_163	PT00G27725	PT00G27795	3
9055	1433	vvi	chr6	VV06G16270	VV06G16600	4
9056	1433	ptr	LG_IX	PT09G15670	PT09G15870	5
9057	1434	ptr	LG_IX	PT09G13820	PT09G13840	0
9058	1434	ptr	LG_I	PT01G16700	PT01G16750	1
9059	1434	vvi	chr6	VV06G04500	VV06G04680	2
9060	1434	ath	1	AT1G07730	AT1G07820	3
9061	1435	ptr	LG_IX	PT09G11130	PT09G11440	0
9062	1435	ptr	LG_I	PT01G16860	PT01G17160	1
9063	1435	vvi	chr6	VV06G02560	VV06G02940	2
9064	1436	ptr	LG_IX	PT09G11160	PT09G11440	0
9065	1436	ptr	LG_I	PT01G16860	PT01G17150	1
9066	1436	vvi	chr6	VV06G02590	VV06G02940	2
9067	1436	ath	1	AT1G51310	AT1G51460	3
9068	1437	ptr	LG_IX	PT09G11260	PT09G11440	0
9069	1437	ptr	LG_I	PT01G16860	PT01G17060	1
9070	1437	vvi	chr6	VV06G02700	VV06G02940	2
9071	1437	ath	1	AT1G51355	AT1G51460	3
9072	1437	ath	3	AT3G20890	AT3G21090	4
9073	1438	ptr	LG_IX	PT09G11190	PT09G11360	0
9074	1438	ptr	LG_I	PT01G16930	PT01G17120	1
9075	1438	vvi	chr6	VV06G02620	VV06G02850	2
9076	1438	ath	1	AT1G51340	AT1G51410	3
9077	1438	ath	2	AT2G02400	AT2G02820	4
9078	1439	ptr	LG_IX	PT09G11190	PT09G11300	0
9079	1439	ptr	LG_I	PT01G16990	PT01G17120	1
9080	1439	vvi	chr6	VV06G02620	VV06G02750	2
9081	1439	ath	1	AT1G51340	AT1G51380	3
9082	1439	ptr	LG_VIII	PT08G15940	PT08G15980	4
9083	1440	ptr	LG_IX	PT09G09460	PT09G09740	0
9084	1440	ptr	LG_I	PT01G18460	PT01G18750	1
9085	1440	vvi	chr6	VV06G15170	VV06G15550	2
9086	1441	ptr	LG_IX	PT09G09570	PT09G09740	0
9087	1441	ptr	LG_I	PT01G18460	PT01G18640	1
9088	1441	vvi	chr6	VV06G15170	VV06G15430	2
9089	1441	ath	5	AT5G12150	AT5G12340	3
9090	1442	ptr	LG_IX	PT09G11440	PT09G12090	0
9091	1442	ptr	LG_I	PT01G14590	PT01G16860	1
9092	1442	vvi	chr6	VV06G15330	VV06G15920	2
9093	1443	ptr	LG_IX	PT09G11500	PT09G11680	0
9094	1443	ptr	LG_I	PT01G14610	PT01G14760	1
9095	1443	vvi	chr6	VV06G15680	VV06G15850	2
9096	1443	ath	5	AT5G12400	AT5G12440	3
9097	1444	ptr	LG_IX	PT09G11580	PT09G11630	0
9098	1444	ptr	LG_I	PT01G14690	PT01G14730	1
9099	1444	vvi	chr6	VV06G15740	VV06G15780	2
9100	1444	ath	1	AT1G50450	AT1G50490	3
9101	1445	ptr	LG_IX	PT09G11590	PT09G11640	0
9102	1445	ptr	LG_I	PT01G14700	PT01G14740	1
9103	1445	vvi	chr6	VV06G15720	VV06G15770	2
9104	1445	ath	3	AT3G20040	AT3G20070	3
